Reading: ../data/attack_samples/2025-10-02-traffic-from-infected-Android-phone.pcap
Writing: ../data/flows_output.jsonl

===== FLOW SUMMARY =====
10.10.2.101:42910 -> 142.250.114.94:443 [TCP] packets=28 bytes=9648
10.10.2.101:57866 -> 142.250.114.94:443 [UDP] packets=28 bytes=13289
10.10.2.101:40564 -> 142.250.114.95:443 [TCP] packets=11 bytes=3083
10.10.2.101:40572 -> 142.250.114.95:443 [TCP] packets=17 bytes=4145
10.10.2.101:43034 -> 142.250.114.95:443 [TCP] packets=10 bytes=3086
10.10.2.101:39607 -> 142.250.115.95:443 [UDP] packets=13 bytes=6586
10.10.2.101:48480 -> 142.250.115.95:443 [TCP] packets=10 bytes=2201
10.10.2.101:50000 -> 142.250.115.95:443 [UDP] packets=10 bytes=5334
10.10.2.101:33804 -> 142.250.138.102:443 [UDP] packets=11 bytes=6521
10.10.2.101:44220 -> 142.250.138.102:443 [UDP] packets=12 bytes=7570
10.10.2.101:60046 -> 142.250.138.139:443 [TCP] packets=14 bytes=1782
10.10.2.101:46010 -> 142.250.138.95:443 [TCP] packets=4 bytes=327
10.10.2.101:49692 -> 142.251.116.91:443 [TCP] packets=24 bytes=7618
10.10.2.101:50700 -> 142.251.116.91:443 [UDP] packets=6 bytes=4239
10.10.2.101:38600 -> 142.251.116.95:443 [TCP] packets=10 bytes=2145
10.10.2.101:41590 -> 142.251.116.95:443 [UDP] packets=17 bytes=6357
10.10.2.101:42675 -> 142.251.116.95:443 [UDP] packets=184 bytes=21326
10.10.2.101:43400 -> 142.251.116.95:443 [TCP] packets=105 bytes=10809
10.10.2.101:43408 -> 142.251.116.95:443 [TCP] packets=2 bytes=134
10.10.2.101:44096 -> 142.251.116.95:443 [TCP] packets=11 bytes=2099
10.10.2.101:49550 -> 142.251.116.95:443 [UDP] packets=21 bytes=8950
10.10.2.101:52675 -> 142.251.116.95:443 [UDP] packets=13 bytes=5608
10.10.2.101:56913 -> 142.251.116.95:443 [UDP] packets=16 bytes=5341
10.10.2.101:41138 -> 142.251.116.99:443 [UDP] packets=9 bytes=5632
10.10.2.101:47743 -> 142.251.186.102:443 [UDP] packets=12 bytes=8196
10.10.2.101:56026 -> 142.251.186.102:443 [TCP] packets=10 bytes=2475
10.10.2.101:57912 -> 142.251.186.102:443 [UDP] packets=16 bytes=6222
10.10.2.101:53538 -> 142.251.186.17:443 [TCP] packets=30 bytes=5161
10.10.2.101:33182 -> 142.251.186.83:443 [TCP] packets=23 bytes=6536
10.10.2.101:58124 -> 142.251.186.83:443 [TCP] packets=11 bytes=2487
10.10.2.101:46113 -> 142.251.186.84:443 [UDP] packets=14 bytes=6622
10.10.2.101:32982 -> 142.251.186.94:443 [TCP] packets=10 bytes=1503
10.10.2.101:32998 -> 142.251.186.94:443 [TCP] packets=10 bytes=1503
10.10.2.101:55376 -> 143.204.130.117:443 [TCP] packets=11 bytes=1655
10.10.2.101:34314 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34322 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34338 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34354 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34358 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34536 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34538 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:34548 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:39660 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:39668 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:40298 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:40308 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:50698 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:50710 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:50716 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:50718 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:50720 -> 154.90.54.222:8080 [TCP] packets=4 bytes=272
10.10.2.101:52900 -> 157.240.24.35:443 [TCP] packets=3 bytes=234
10.10.2.101:55694 -> 157.240.24.35:443 [TCP] packets=11 bytes=1747
10.10.2.101:37304 -> 173.194.208.188:5228 [TCP] packets=4 bytes=330
10.10.2.101:57660 -> 173.194.208.94:443 [TCP] packets=3 bytes=222
10.10.2.101:57674 -> 173.194.208.94:443 [TCP] packets=3 bytes=222
10.10.2.101:35548 -> 173.194.208.95:443 [UDP] packets=68 bytes=58110
10.10.2.101:32839 -> 192.178.220.95:443 [UDP] packets=17 bytes=6316
